     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3928500 2446500  5 31  3   7.3  967 216  0.5 0  5.0  76    0    0 267 -375  2
3928500 2446500  5 31  4   5.7  967 133  0.7 0  4.9  78    0    0 263 -374  2
3928500 2446500  5 31  5   5.1  967 274  0.9 3  4.9  84    0    0 270 -373  2
3928500 2446500  5 31  6   6.9  967 161  1.2 5  5.1  83    6   51 292 -373  2
3928500 2446500  5 31  7   7.9  967 118  0.8 7  5.5  81    2   92 313 -374  2
3928500 2446500  5 31  8   9.9  968 225  0.9 7  5.8  78   23  210 327 -376  2
3928500 2446500  5 31  9  12.2  967 148  1.8 6  6.1  71  125  349 330 -379  2
3928500 2446500  5 31 10  14.2  967 142  2.1 6  6.2  62  144  425 333 -383  2
3928500 2446500  5 31 11  14.7  967 195  2.6 7  5.5  52   52  407 342 -386  2
3928500 2446500  5 31 12  14.5  966 199  2.4 7  4.9  46   16  345 347 -389  2
3928500 2446500  5 31 13  14.2  965 176  3.8 7  5.0  47   13  344 345 -394  2
3928500 2446500  5 31 14  13.0  964 176  3.2 7  5.5  54    1  245 342 -398  2
3928500 2446500  5 31 15  11.0  963 198  1.9 7  6.4  69    0  175 339 -401  2
3928500 2446500  5 31 16  11.0  963 164  2.7 7  7.1  83    0  133 337 -402  2
3928500 2446500  5 31 17  10.5  962 154  1.7 7  7.5  88    0   94 336 -401  2
3928500 2446500  5 31 18  10.6  962 115  1.5 7  7.6  90    0   56 335 -399  2
3928500 2446500  5 31 19  10.4  961 101  1.7 8  7.8  93    0   22 340 -396  2
3928500 2446500  5 31 20  10.5  960 111  1.6 8  7.9  94    0    8 345 -391  2
3928500 2446500  5 31 21  10.5  960  57  1.6 8  7.8  94    0    0 345 -387  2
3928500 2446500  5 31 22  10.7  959  94  1.4 8  7.9  93    0    0 345 -385  2
3928500 2446500  5 31 23  10.8  959 114  1.4 8  7.9  93    0    0 346 -383  2
3928500 2446500  5 31 24  10.8  959 191  1.6 8  7.9  93    0    0 346 -381  2
3928500 2446500  6  1  1  11.0  960 291  1.5 8  8.1  94    0    0 347 -379  2
3928500 2446500  6  1  2  11.1  959 249  1.6 8  8.2  94    0    0 347 -378  2
3928500 2446500  6  1  3  10.9  959 280  1.7 8  8.2  94    0    0 348 -377  2
3928500 2446500  6  1  4  10.8  960 280  1.9 8  8.2  95    0    0 349 -376  2
3928500 2446500  6  1  5  10.7  959 298  2.0 7  8.1  95    0    1 344 -374  2
3928500 2446500  6  1  6  10.4  959 307  2.0 8  8.1  96    0   18 343 -373  2
3928500 2446500  6  1  7  10.4  960 346  2.9 8  8.1  97    0   32 346 -371  2
3928500 2446500  6  1  8   9.9  962 328  2.8 7  7.9  97    0  106 338 -373  2
3928500 2446500  6  1  9  10.0  963 347  3.1 7  7.7  96    3  184 331 -380  2
3928500 2446500  6  1 10  10.8  964 332  2.9 7  7.8  94    4  230 332 -391  2
3928500 2446500  6  1 11  10.7  965 343  2.0 6  7.7  91   52  335 327 -401  2
3928500 2446500  6  1 12  11.3  966 329  3.1 7  7.5  87    0  206 325 -408  2
3928500 2446500  6  1 13  11.4  967 341  2.9 7  7.3  83    6  283 326 -418  2
3928500 2446500  6  1 14  11.7  968 356  3.1 8  7.1  80    0  145 324 -427  2
3928500 2446500  6  1 15  11.9  969 324  2.3 8  7.1  79    0  163 322 -429  2
3928500 2446500  6  1 16  12.8  969 282  1.8 7  7.0  75   16  236 316 -428  2
3928500 2446500  6  1 17  13.3  970 313  1.5 7  6.9  70   20  201 312 -422  2
3928500 2446500  6  1 18  13.9  970 227  1.3 6  6.8  67   88  162 308 -413  2
3928500 2446500  6  1 19  14.1  970  82  0.8 5  6.8  65   96   83 303 -402  2
3928500 2446500  6  1 20  12.9  970 184  0.6 6  7.0  69   28   30 303 -392  2
3928500 2446500  6  1 21  11.6  971 170  1.0 7  7.0  76    0    0 308 -382  2
3928500 2446500  6  1 22  10.9  972 141  0.8 6  6.9  80    0    0 305 -375  2
3928500 2446500  6  1 23  10.2  972 121  1.1 6  6.9  83    0    0 300 -370  2
3928500 2446500  6  1 24   8.9  972 151  1.1 8  6.8  88    0    0 304 -366  2
3928500 2446500  6  2  1   8.4  972  99  0.6 5  6.8  95    0    0 292 -363  2
3928500 2446500  6  2  2   7.8  972 134  1.0 5  6.8  96    0    0 292 -362  2
3928500 2446500  6  2  3   7.3  972 150  0.7 3  6.6  97    0    0 290 -363  2
3928500 2446500  6  2  4   7.3  972 270  0.6 4  6.4  96    0    0 290 -364  2
3928500 2446500  6  2  5   6.8  971 227  0.7 6  6.3  97    0    3 297 -366  2
3928500 2446500  6  2  6   8.2  971 151  0.8 6  6.5  96   39   58 305 -369  2
3928500 2446500  6  2  7   9.7  972 144  0.6 4  6.9  92  143  108 303 -374  2
3928500 2446500  6  2  8  11.8  973 138  1.2 4  7.4  88  228  164 300 -382  2
3928500 2446500  6  2  9  14.9  973 163  1.5 5  8.0  80  381  182 313 -393  2
3928500 2446500  6  2 10  17.3  973 170  1.8 4  8.4  71  449  232 322 -405  2
3928500 2446500  6  2 11  17.5  973 280  1.9 5  8.3  64  185  375 326 -417  2
3928500 2446500  6  2 12  18.5  973 247  1.7 7  8.1  60   64  359 342 -429  2
3928500 2446500  6  2 13  19.0  972 234  1.5 4  8.0  57  333  378 339 -442  2
3928500 2446500  6  2 14  20.4  972 198  2.4 4  7.9  53  390  347 329 -450  2
3928500 2446500  6  2 15  21.7  972 235  2.2 4  8.1  50  311  334 334 -454  2
3928500 2446500  6  2 16  21.6  972 246  2.1 4  8.0  47  518  168 337 -455  2
3928500 2446500  6  2 17  22.0  972 223  2.1 1  7.5  44  408  142 327 -450  2
3928500 2446500  6  2 18  22.4  971 214  1.7 1  7.8  45  265  120 320 -441  2
3928500 2446500  6  2 19  22.7  971 222  0.6 2  8.2  46  128   88 324 -430  2
3928500 2446500  6  2 20  20.4  971 255  1.0 3  8.4  52   28   40 329 -418  2
3928500 2446500  6  2 21  19.2  971 257  0.8 4  8.6  57    0    4 326 -406  2
3928500 2446500  6  2 22  17.9  971 260  0.7 4  8.7  63    0    0 329 -399  2
3928500 2446500  6  2 23  17.4  971 210  0.7 5  9.0  67    0    0 335 -393  2
3928500 2446500  6  2 24  17.4  971 210  0.8 6  9.2  69    0    0 325 -387  2
3928500 2446500  6  3  1  17.7  963 192  1.0 6  9.4  69    0    0 360 -429  2
3928500 2446500  6  3  2  17.8  963 174  1.1 6  9.6  70    0    0 355 -426  2
3928500 2446500  6  3  3  17.7  962 138  1.2 7  9.7  71    0    0 353 -422  2
3928500 2446500  6  3  4  17.3  962 135  1.0 7  9.6  73    0    0 353 -418  2
3928500 2446500  6  3  5  17.6  961 100  1.0 6  9.7  73    0   10 351 -416  2
3928500 2446500  6  3  6  17.2  962 132  0.6 7  9.7  76    3   49 349 -416  2
3928500 2446500  6  3  7  18.4  961 113  1.1 2 10.0  74  125  116 335 -420  2
3928500 2446500  6  3  8  21.2  961 132  2.7 2 10.4  68  219  172 323 -431  2
3928500 2446500  6  3  9  22.8  961 245  2.0 3 10.6  61  324  215 335 -448  2
3928500 2446500  6  3 10  24.3  961 276  2.0 3 11.0  57  439  239 346 -470  2
3928500 2446500  6  3 11  25.7  961 244  2.4 3 11.3  54  576  227 354 -491  2
3928500 2446500  6  3 12  26.3  960 280  3.9 4 11.0  49  680  204 362 -507  2
3928500 2446500  6  3 13  26.8  960  69  3.4 3 10.4  45  666  223 367 -508  2
3928500 2446500  6  3 14  27.5  960  31  2.6 4 10.1  42  462  315 371 -506  2
3928500 2446500  6  3 15  27.3  959  14  1.9 4 10.0  41  441  280 374 -511  2
3928500 2446500  6  3 16  26.5  958  90  1.9 5 10.3  44  160  309 375 -512  2
3928500 2446500  6  3 17  23.7  958 313  4.8 8 11.4  54    0  111 380 -506  2
3928500 2446500  6  3 18  20.6  958 233  4.4 7 11.6  65    0   30 377 -491  2
3928500 2446500  6  3 19  19.6  958 226  3.8 7 11.4  73    0   18 369 -478  2
3928500 2446500  6  3 20  16.6  959 204  5.0 7 11.4  82    0    5 363 -467  2
3928500 2446500  6  3 21  16.5  961 261  4.4 8 11.1  89    0    0 363 -458  2
3928500 2446500  6  3 22  16.3  961 220  2.5 7 10.9  88    0    0 363 -449  2
3928500 2446500  6  3 23  16.0  961 177  1.3 8 10.7  88    0    0 363 -442  2
3928500 2446500  6  3 24  15.7  961 253  1.4 8 10.5  88    0    0 367 -435  2
3928500 2446500  6  4  1  15.4  961 261  2.4 7 10.3  88    0    0 361 -430  2
3928500 2446500  6  4  2  15.4  961 233  1.5 6 10.1  87    0    0 354 -429  2
3928500 2446500  6  4  3  14.7  961 258  1.5 6  9.9  87    0    0 348 -431  2
3928500 2446500  6  4  4  14.4  961 220  0.8 7  9.4  86    0    0 349 -429  2
3928500 2446500  6  4  5  14.3  962 159  1.0 7  9.2  85    0    1 352 -427  2
3928500 2446500  6  4  6  14.7  962 243  1.4 8  9.3  86    0   21 358 -425  2
3928500 2446500  6  4  7  15.2  963 255  1.6 8  9.4  84    0   50 363 -426  2
3928500 2446500  6  4  8  15.5  963 228  1.7 8  9.5  82    0   95 365 -431  2
3928500 2446500  6  4  9  16.3  964 241  2.2 6  9.5  80  155  243 358 -440  2
3928500 2446500  6  4 10  16.4  964 218  1.9 6  9.3  76   79  321 351 -452  2
3928500 2446500  6  4 11  17.4  964 298  2.1 6  9.3  74  155  353 354 -465  2
3928500 2446500  6  4 12  18.6  965 221  1.6 5  9.5  70  273  344 355 -472  2
3928500 2446500  6  4 13  19.4  964 166  1.8 5  9.4  65  316  331 355 -462  2
3928500 2446500  6  4 14  19.2  964  61  1.7 7  9.3  63    9  272 365 -463  2
3928500 2446500  6  4 15  19.5  964  51  1.3 8  9.6  65    0  190 378 -468  2
3928500 2446500  6  4 16  19.1  964  13  1.2 8  9.8  67    5  216 381 -459  2
3928500 2446500  6  4 17  19.0  963 308  1.2 8  9.8  68    2  164 381 -453  2
3928500 2446500  6  4 18  19.3  963 311  0.6 8  9.7  66    1  112 381 -446  2
3928500 2446500  6  4 19  19.4  963 240  0.2 8  9.8  66    3   76 383 -438  2
3928500 2446500  6  4 20  18.9  963 208  0.2 7 10.0  68    0   14 378 -429  2
3928500 2446500  6  4 21  18.1  963 224  0.9 7 10.1  72    0    0 374 -423  2
3928500 2446500  6  4 22  17.4  964 236  0.9 7 10.2  76    0    0 371 -420  2
3928500 2446500  6  4 23  17.2  964 341  1.0 7 10.1  78    0    0 370 -417  2
3928500 2446500  6  4 24  16.6  963 282  1.3 8 10.0  79    0    0 373 -415  2
3928500 2446500  6  5  1  16.9  963 253  1.8 7  9.9  79    0    0 373 -413  2
3928500 2446500  6  5  2  16.5  964 276  2.2 7  9.9  79    0    0 367 -412  2
3928500 2446500  6  5  3  16.4  963 251  1.7 8  9.8  79    0    0 371 -410  2
3928500 2446500  6  5  4  15.8  963 335  1.5 8  9.7  80    0    0 374 -408  2
3928500 2446500  6  5  5  15.4  963 311  1.8 8  9.6  82    1   13 373 -407  2
3928500 2446500  6  5  6  15.5  964 295  2.4 4  9.6  83   15   61 349 -405  2
3928500 2446500  6  5  7  15.9  964 293  1.8 6  9.6  82   18  129 338 -403  2
3928500 2446500  6  5  8  16.3  964 320  3.1 5  9.6  80  103  224 344 -403  2
3928500 2446500  6  5  9  17.2  964 334  2.5 5  9.6  76   93  304 340 -402  2
3928500 2446500  6  5 10  18.3  965 320  3.5 6  9.7  72   67  363 350 -404  2
3928500 2446500  6  5 11  18.0  965 327  4.0 4  9.8  72  238  414 346 -407  2
3928500 2446500  6  5 12  19.0  965 319  4.1 4  9.9  70  207  450 337 -409  2
3928500 2446500  6  5 13  19.1  964 327  4.1 3 10.0  69  413  399 336 -411  2
3928500 2446500  6  5 14  19.4  964 326  4.4 4 10.0  68  392  387 338 -412  2
3928500 2446500  6  5 15  20.0  963 331  4.2 3 10.0  66  370  350 340 -414  2
3928500 2446500  6  5 16  20.3  963 330  4.6 2  9.8  63  360  281 331 -416  2
3928500 2446500  6  5 17  19.9  962 318  4.9 3  9.6  62   64  257 331 -416  2
3928500 2446500  6  5 18  19.2  963 307  5.2 3  9.6  64   43  182 333 -414  2
3928500 2446500  6  5 19  15.4  963 330  3.5 8 10.0  77    0   48 350 -409  2
3928500 2446500  6  5 20  15.1  963 294  2.8 7 10.2  90    0    6 363 -405  2
3928500 2446500  6  5 21  15.4  963 295  3.2 7 10.0  87    0    0 358 -400  2
3928500 2446500  6  5 22  15.4  963 299  3.7 7  9.9  86    0    0 358 -398  2
3928500 2446500  6  5 23  14.9  963 291  4.1 8  9.8  87    0    0 363 -396  2
3928500 2446500  6  5 24  14.6  963 316  3.9 7  9.7  88    0    0 361 -394  2
3928500 2446500  6  6  1  15.3  962 297  3.9 7 10.0  90    0    0 356 -393  2
3928500 2446500  6  6  2  14.9  962 315  3.7 8 10.3  91    0    0 361 -393  2
3928500 2446500  6  6  3  14.4  961 307  3.3 7 10.3  93    0    0 359 -392  2
3928500 2446500  6  6  4  14.6  961 312  2.5 7 10.3  94    0    0 353 -392  2
3928500 2446500  6  6  5  14.4  961 323  3.2 7 10.3  94    0    1 352 -392  2
3928500 2446500  6  6  6  14.6  960 318  2.6 8 10.4  95    0    9 356 -391  2
3928500 2446500  6  6  7  14.4  960 337  1.8 7 10.4  96    0   36 355 -392  2
3928500 2446500  6  6  8  14.7  960  29  1.4 8 10.6  96    0   54 356 -392  2
3928500 2446500  6  6  9  15.4  960  52  1.2 8 10.9  96    0   83 364 -394  2
3928500 2446500  6  6 10  15.8  960  88  1.2 8 11.0  94    0  131 367 -395  2
3928500 2446500  6  6 11  16.7  961  71  1.5 7 11.2  91    0  169 363 -395  2
3928500 2446500  6  6 12  17.6  961  59  2.2 7 11.1  86    0  195 361 -396  2
3928500 2446500  6  6 13  17.9  961  85  2.1 7 11.2  83    0  249 364 -398  2
3928500 2446500  6  6 14  19.3  960  97  1.9 6 11.4  81   98  245 362 -404  2
3928500 2446500  6  6 15  19.3  960  75  2.8 7 11.2  76    0   82 364 -411  2
3928500 2446500  6  6 16  19.3  960 119  2.2 6 11.0  74   25  205 362 -412  2
3928500 2446500  6  6 17  18.7  960  61  1.2 7 11.0  76   17  159 361 -410  2
3928500 2446500  6  6 18  18.5  960 341  1.4 7 11.0  78    8  112 364 -407  2
3928500 2446500  6  6 19  17.1  960 344  1.2 8 11.0  81   17   64 369 -402  2
3928500 2446500  6  6 20  17.5  960   1  0.8 8 11.0  84    0    6 374 -399  2
3928500 2446500  6  6 21  16.3  961 261  1.3 7 10.6  83    0    0 365 -397  2
3928500 2446500  6  6 22  16.1  960 155  0.6 6 10.2  84    0    0 346 -395  2
3928500 2446500  6  6 23  15.9  960 101  0.7 6 10.4  86    0    0 338 -392  2
3928500 2446500  6  6 24  15.5  961 193  1.5 6 10.3  88    0    0 335 -390  2
3928500 2446500  6  7  1  14.8  960  64  1.2 5 10.2  89    0    0 322 -387  2
3928500 2446500  6  7  2  14.6  961  38  1.1 6 10.0  91    0    0 320 -385  2
3928500 2446500  6  7  3  14.6  960  15  0.9 8 10.0  91    0    0 349 -383  2
3928500 2446500  6  7  4  14.3  960 342  1.0 7  9.9  91    0    0 356 -382  2
3928500 2446500  6  7  5  14.2  960 100  0.7 7  9.8  92    0    1 348 -381  2
3928500 2446500  6  7  6  14.9  960  33  0.5 7 10.0  91    0   31 348 -381  2
3928500 2446500  6  7  7  16.5  960  75  1.1 5 10.2  86   29  130 330 -380  2
3928500 2446500  6  7  8  17.5  961  76  1.7 4 10.2  80  188  189 302 -381  2
3928500 2446500  6  7  9  18.4  961  82  1.8 3 10.0  74  426  167 283 -384  2
3928500 2446500  6  7 10  19.5  961  85  2.0 2  9.8  68  578  168 266 -388  2
3928500 2446500  6  7 11  19.9  961  83  2.0 1  9.7  64  465  298 256 -390  2
3928500 2446500  6  7 12  20.7  961  65  2.0 5  9.8  62   65  404 292 -391  2
3928500 2446500  6  7 13  19.9  961  14  2.6 8 10.0  63    0  108 356 -392  2
3928500 2446500  6  7 14  20.3  960  41  1.9 8  9.8  63    0  132 381 -394  2
3928500 2446500  6  7 15  21.1  960  27  1.5 7  9.7  60   14  280 374 -394  2
3928500 2446500  6  7 16  21.3  960  29  2.2 6  9.6  58   33  277 355 -393  2
3928500 2446500  6  7 17  21.3  960  20  2.8 6  9.4  56    0  128 345 -393  2
3928500 2446500  6  7 18  20.8  960  22  3.4 7  8.9  54    0  111 353 -391  2
3928500 2446500  6  7 19  20.2  960   9  2.7 4  8.5  54   32  105 327 -389  2
3928500 2446500  6  7 20  18.3  960 304  3.7 6  9.2  63   16   38 312 -387  2
3928500 2446500  6  7 21  17.2  961 315  3.1 6  9.8  73    0    0 333 -386  2
3928500 2446500  6  7 22  15.5  961 280  2.4 7  9.5  77    0    0 341 -385  2
3928500 2446500  6  7 23  15.2  962 301  2.4 6  9.4  81    0    0 337 -383  2
3928500 2446500  6  7 24  14.6  962 324  2.5 8  9.2  82    0    0 347 -383  2
3928500 2446500  6  8  1  14.5  962 327  2.7 8  9.1  83    0    0 364 -382  2
3928500 2446500  6  8  2  14.4  963 332  2.2 7  9.1  84    0    0 356 -381  2
3928500 2446500  6  8  3  14.3  963 315  2.3 8  9.0  84    0    0 356 -381  2
3928500 2446500  6  8  4  14.0  963 329  1.9 7  8.9  84    0    0 354 -382  2
3928500 2446500  6  8  5  14.0  963 329  2.1 8  8.8  84    0    2 353 -383  2
3928500 2446500  6  8  6  14.1  963 319  2.0 8  8.8  83    0   10 359 -383  2
3928500 2446500  6  8  7  14.2  963 305  1.8 7  8.8  83    0   74 352 -382  2
3928500 2446500  6  8  8  14.2  963 312  2.3 7  8.8  83    0   85 345 -380  2
3928500 2446500  6  8  9  14.0  964 318  2.1 8  8.8  84    0  105 351 -379  2
3928500 2446500  6  8 10  13.9  964 299  2.5 8  9.0  85    0  130 355 -381  2
3928500 2446500  6  8 11  14.5  964 289  2.6 7  9.0  85    0  182 350 -389  2
3928500 2446500  6  8 12  14.2  964 310  2.2 7  9.1  84    0  173 345 -400  2
3928500 2446500  6  8 13  15.0  964 298  2.1 8  9.2  84    0  159 353 -413  2
3928500 2446500  6  8 14  15.3  964 300  1.8 7  9.3  82    0  178 356 -421  2
3928500 2446500  6  8 15  16.1  964 307  1.7 8  9.3  79    0  139 357 -423  2
3928500 2446500  6  8 16  16.2  964 287  1.9 8  9.3  77    0  165 365 -422  2
3928500 2446500  6  8 17  16.8  963 282  2.1 7  9.3  75    5  168 360 -421  2
3928500 2446500  6  8 18  16.8  963 293  3.0 6  9.3  74   32  154 351 -417  2
3928500 2446500  6  8 19  16.3  964 322  1.9 6  9.4  76   54   89 346 -412  2
3928500 2446500  6  8 20  15.8  964 318  1.7 7  9.4  78   26   32 351 -407  2
3928500 2446500  6  8 21  15.1  965 318  1.9 7  9.4  82    0    0 354 -401  2
3928500 2446500  6  8 22  15.0  965 326  1.7 7  9.5  84    0    0 353 -397  2
3928500 2446500  6  8 23  14.5  965 319  2.1 6  9.4  85    0    0 348 -394  2
3928500 2446500  6  8 24  14.3  966  17  1.0 8  9.3  86    0    0 350 -391  2
3928500 2446500  6  9  1  14.2  966 346  1.4 7  9.3  87    0    0 353 -391  2
3928500 2446500  6  9  2  14.1  966 306  1.4 6  9.3  88    0    0 343 -390  2
3928500 2446500  6  9  3  14.1  965 291  0.9 7  9.2  87    0    0 341 -389  2
3928500 2446500  6  9  4  14.1  965  41  0.4 7  9.2  87    0    0 345 -388  2
3928500 2446500  6  9  5  13.9  966 294  0.4 8  9.3  88    0    3 348 -387  2
3928500 2446500  6  9  6  14.2  966 315  0.9 8  9.3  88    0   13 352 -387  2
3928500 2446500  6  9  7  14.8  966 343  1.3 7  9.4  86    0   85 348 -387  2
3928500 2446500  6  9  8  15.4  966  29  1.3 6  9.5  84   21  192 340 -390  2
3928500 2446500  6  9  9  16.5  967 356  1.1 6  9.5  80  128  290 338 -395  2
3928500 2446500  6  9 10  17.2  967  19  1.3 5  9.3  74  394  272 337 -405  2
3928500 2446500  6  9 11  19.1  967  20  2.2 4  9.4  69  542  257 334 -418  2
3928500 2446500  6  9 12  20.0  968  21  2.1 3  9.8  66  538  298 334 -428  2
3928500 2446500  6  9 13  19.6  967  38  2.4 4  9.7  64  467  345 336 -436  2
3928500 2446500  6  9 14  20.7  967  25  3.2 4  9.4  61  106  405 341 -440  2
3928500 2446500  6  9 15  18.6  966  50  2.6 7  9.6  64    0   77 352 -442  2
3928500 2446500  6  9 16  18.2  967  99  3.1 8  9.4  68    0   68 364 -441  2
3928500 2446500  6  9 17  16.0  966 296  2.2 8  8.9  70    0   84 364 -437  2
3928500 2446500  6  9 18  16.2  967 275  2.5 8  9.0  75    0   69 363 -431  2
3928500 2446500  6  9 19  16.2  966 310  2.0 5  9.2  76   13   97 351 -423  2
3928500 2446500  6  9 20  15.8  967 285  1.6 6  9.2  77   15   40 341 -411  2
3928500 2446500  6  9 21  15.5  967 198  1.1 6  9.1  78    0    0 345 -400  2
3928500 2446500  6  9 22  15.9  968 272  2.3 7  9.2  79    0    0 350 -391  2
3928500 2446500  6  9 23  15.2  968 268  1.1 6  9.0  78    0    0 349 -384  2
3928500 2446500  6  9 24  14.4  968 165  0.8 3  8.7  79    0    0 328 -380  2
3928500 2446500  6 10  1  13.7  969 267  1.1 3  8.4  80    0    0 311 -377  2
3928500 2446500  6 10  2  12.5  968 140  0.9 2  8.0  81    0    0 303 -375  2
3928500 2446500  6 10  3  12.5  968 316  0.9 2  7.8  82    0    0 296 -372  2
3928500 2446500  6 10  4  13.2  968 354  0.7 1  7.8  80    0    0 293 -369  2
3928500 2446500  6 10  5  12.1  968  96  0.6 2  7.7  81    0   12 292 -367  2
3928500 2446500  6 10  6  12.6  968 353  0.6 1  7.9  84   38   62 291 -366  2
3928500 2446500  6 10  7  13.6  968 104  0.5 1  8.6  87  123  117 287 -372  2
3928500 2446500  6 10  8  15.6  969  74  1.2 2  9.3  85  309  129 297 -386  2
3928500 2446500  6 10  9  16.7  969  66  1.4 2  9.6  80  428  158 307 -405  2
3928500 2446500  6 10 10  18.3  969  81  1.8 2  9.7  74  493  209 313 -423  2
3928500 2446500  6 10 11  19.9  970  67  2.0 2 10.0  69  586  222 319 -438  2
3928500 2446500  6 10 12  21.3  970  24  2.2 2 10.0  63  538  288 326 -448  2
3928500 2446500  6 10 13  21.4  970  53  1.7 5  9.7  58  434  350 338 -454  2
3928500 2446500  6 10 14  20.9  969 355  3.2 6  9.8  60   73  381 350 -458  2
3928500 2446500  6 10 15  18.9  969 272  2.7 6  9.9  65   34  312 348 -458  2
3928500 2446500  6 10 16  19.1  969  50  2.4 3 10.1  70  418  222 337 -455  2
3928500 2446500  6 10 17  19.6  969  62  2.0 2 10.0  68  406  142 326 -449  2
3928500 2446500  6 10 18  19.6  969  14  1.7 2  9.8  66  256  125 324 -442  2
3928500 2446500  6 10 19  19.4  969  42  1.4 2  9.7  66  113   96 323 -432  2
3928500 2446500  6 10 20  19.0  969 328  1.7 4  9.7  66   22   40 327 -421  2
3928500 2446500  6 10 21  17.6  969 309  0.7 4  9.5  69    0    0 330 -411  2
3928500 2446500  6 10 22  16.7  969 315  1.7 2  9.3  73    0    0 318 -404  2
3928500 2446500  6 10 23  16.5  970 309  1.1 3  9.3  76    0    0 311 -398  2
3928500 2446500  6 10 24  17.0  970 210  1.0 4  9.2  74    0    0 318 -393  2
3928500 2446500  6 11  1  15.9  970 315  1.1 2  9.2  75    0    0 312 -389  2
3928500 2446500  6 11  2  15.2  970 306  1.0 2  9.2  79    0    0 301 -384  2
3928500 2446500  6 11  3  14.5  970 186  0.7 1  9.0  82    0    0 293 -380  2
3928500 2446500  6 11  4  14.2  970  43  0.4 1  8.8  82    0    0 286 -376  2
3928500 2446500  6 11  5  13.6  970 304  0.8 1  8.7  84    2   15 283 -373  2
3928500 2446500  6 11  6  14.8  970 147  0.6 0  9.0  86   26   60 275 -372  2
3928500 2446500  6 11  7  16.2  970  83  1.2 0  9.6  83  141  111 270 -378  2
3928500 2446500  6 11  8  18.4  970  96  1.1 1 10.1  78  286  138 279 -393  2
3928500 2446500  6 11  9  20.4  971  86  1.2 0 10.5  71  433  155 290 -412  2
3928500 2446500  6 11 10  21.8  970  47  1.2 1 10.4  64  549  175 301 -432  2
3928500 2446500  6 11 11  22.6  970  72  1.5 0 10.0  57  642  187 306 -449  2
3928500 2446500  6 11 12  23.6  970  58  1.4 1  9.7  52  696  194 314 -461  2
3928500 2446500  6 11 13  24.1  969 351  1.4 2  9.6  50  824  126 328 -470  2
3928500 2446500  6 11 14  24.2  969  52  1.5 2  9.3  47  700  182 332 -478  2
3928500 2446500  6 11 15  24.5  968  13  1.7 1  8.9  44  610  187 328 -481  2
3928500 2446500  6 11 16  24.1  967 349  2.5 4  9.0  45  233  297 331 -479  2
3928500 2446500  6 11 17  24.1  967 347  2.4 2  9.2  47  272  209 332 -472  2
3928500 2446500  6 11 18  24.6  967  10  1.3 3  9.3  46  216  142 330 -462  2
3928500 2446500  6 11 19  24.3  967 330  1.5 2  9.5  47   95  101 328 -450  2
3928500 2446500  6 11 20  23.0  966 354  0.6 3  9.6  50    0   18 323 -437  2
3928500 2446500  6 11 21  21.1  966 278  0.8 4  9.7  56    0    0 322 -427  2
3928500 2446500  6 11 22  21.1  967  44  1.4 5  9.7  59    0    0 323 -418  2
3928500 2446500  6 11 23  20.8  967 186  3.0 5  9.9  61    0    0 326 -410  2
3928500 2446500  6 11 24  19.5  967 227  2.8 5  9.8  63    0    0 324 -403  2
3928500 2446500  6 12  1  19.7  967 217  1.8 4  9.5  64    0    0 317 -397  2
3928500 2446500  6 12  2  18.1  967 232  1.8 6  9.6  67    0    0 320 -391  2
3928500 2446500  6 12  3  17.5  966 155  1.3 7  9.8  73    0    0 332 -385  2
3928500 2446500  6 12  4  17.1  966 201  1.4 7  9.9  76    0    0 335 -380  2
3928500 2446500  6 12  5  16.4  966 202  1.4 4  9.7  77    0    7 319 -375  2
3928500 2446500  6 12  6  16.4  966 270  1.6 3  9.6  79    8   54 297 -373  2
3928500 2446500  6 12  7  17.1  966 283  2.4 6  9.8  78    6  106 307 -376  2
3928500 2446500  6 12  8  17.3  966 317  3.4 6 10.1  78   32  195 322 -386  2
3928500 2446500  6 12  9  17.6  967 332  3.2 7 10.1  77   21  249 328 -399  2
3928500 2446500  6 12 10  17.9  967 301  3.3 6 10.0  75   18  293 329 -416  2
3928500 2446500  6 12 11  18.4  967 314  2.8 6 10.1  74   83  368 328 -432  2
3928500 2446500  6 12 12  19.2  968 340  3.4 4 10.0  70  511  283 324 -446  2
3928500 2446500  6 12 13  19.6  967 318  4.3 3  9.8  66  439  329 317 -454  2
3928500 2446500  6 12 14  19.8  967 314  5.2 4  9.6  64  242  379 319 -456  2
3928500 2446500  6 12 15  19.7  966 327  5.8 5  9.5  63   73  330 327 -453  2
3928500 2446500  6 12 16  19.7  966 347  3.5 2  9.2  61  339  245 319 -448  2
3928500 2446500  6 12 17  19.4  965 341  4.6 1  8.4  56  454  100 301 -443  2
3928500 2446500  6 12 18  19.2  965 328  4.9 3  7.6  51  230  126 303 -434  2
3928500 2446500  6 12 19  17.8  965 339  4.8 1  7.1  51  120   87 301 -423  2
3928500 2446500  6 12 20  16.7  964 345  3.3 1  6.9  54   31   39 290 -414  2
3928500 2446500  6 12 21  16.3  965 337  1.8 3  6.7  55    0    0 297 -407  2
3928500 2446500  6 12 22  15.9  966 344  1.4 5  6.6  55    0    0 312 -400  2
3928500 2446500  6 12 23  15.4  966 319  1.5 5  6.6  57    0    0 319 -393  2
3928500 2446500  6 12 24  14.7  966 321  2.0 6  6.8  60    0    0 323 -387  2
